"Translation Info:
#---------------------------
123,2,116,"Onlar dedilər: “Allah (Özünə) övlad götürmüşdür!” Halbuki O, pakdır, müqəddəsdir! Həqiqətən, göylərdə və yerdə nə varsa, Ona məxsusdur. Hər şey Ona baş əyir.",""
124,2,117,"Göyləri və yeri misilsiz xəlq edən Odur. O, bir işə hökm verdikdə ona ancaq: “Ol!”– deyər, o da olar.",""
125,2,118,"(Kitabı) bilməyənlər dedilər: “Məgər Allah bizimlə danışmalı, yaxud bizə bir ayə gəlməli deyildimi?!” Onlardan əvvəlkilər də, onların sözünün bənzərini söyləmişdilər. Onların qəlbləri bir-birinə bənzəyir. Biz yəqinliklə inanan bir qövmə dəlilləri bəyan etdik.",""
126,2,119,"Biz səni haqq ilə, müjdələyən və xəbərdarlıq edən (bir peyğəmbər olaraq) göndərdik. Cəhənnəm sakinləri barəsində isə sən sorğu-sual olunmayacaqsan.",""
127,2,120,"Sən yəhudilərin və nəsranilərin dinlərinə tabe olmayınca, onlar səndən əsla razı qalmayacaqlar. De: “Yalnız Allahın haqq yolu doğru yoldur!” Əgər sənə gələn elmdən sonra onların istəklərinə uysan, səni Allahdan qoruyacaq nə bir dost, nə də bir yardımçı olar.",""
128,2,121,"Kitab verdiyimiz kəslər onu layiqincə oxuyurlar. Onlar kitaba iman gətirənlərdir. Onu inkar edənlər – məhz onlar ziyana uğrayanlardır.",""
129,2,122,"Ey İsrail oğulları! Sizə verdiyim nemətimi və sizi aləmlərdən üstün etdiyimi xatırlayın.",""
130,2,123,"Heç kəsin heç kəsə yardım edə bilməyəcəyi, heç kəsdən bir fidyə qəbul edilməyəcəyi, heç kəsə şəfaətin fayda verməyəcəyi və onlara kömək göstərilməyəcəyi gündən qorxun.",""
131,2,124,"Rəbbi İbrahimi bəzi kəlmələrlə sınağa çəkdiyi zaman o, bunları tamamilə yerinə yetirdi. Allah buyurdu: “Mən səni insanlara imam edəcəyəm!” İbrahim dedi: “Nəslimdən də, imam et!” Allah buyurdu: “Mənim əhdim zalımlara yetişməz!”",""
132,2,125,"Bir zaman Biz müqəddəs Evi insanlar üçün ziyarətgah və əmin-aman bir yer etdik. “İbrahimin durduğu yeri namazgah edin!” Biz İbrahimə və İsmailə buyurduq: “Evimi, təvaf edənlər, etikafa girənlər, rüku və səcdə edənlər üçün təmizləyin!”",""
133,2,126,"Bir zaman İbrahim belə demişdi: “Ey Rəbbim! Buranı təhlükəsiz bir şəhər et, onun əhalisinə, – onlardan Allaha və Axirət gününə iman gətirənlərə – hər növ məhsullardan ruzi ver!” Allah buyurdu: “Mən kafir olan kimsəyə bir qədər zövq almağa izin verər, sonra isə onu Cəhənnəm əzabına giriftar edərəm. Ora necə də pis dönüş yeridir!”",""
134,2,127,"Bir zaman İbrahim və İsmail müqəddəs Evin bünövrəsini ucaldarkən belə dua etmişdi: “Ey Rəbbimiz! Bu əməli bizdən qəbul et! Həqiqətən, Sən Eşidənsən, Bilənsən!",""
135,2,128,"Ey Rəbbimiz! Hər ikimizi də Sənə təslim olan, nəslimizdən də Sənə təslim olacaq bir ümmət et. Bizə ibadət qaydalarını göstər və tövbəmizi qəbul et! Həqiqətən, Sən tövbələri qəbul edənsən, Rəhmlisən!",""
136,2,129,"Ey Rəbbimiz! Onların içərisindən özlərinə elə bir elçi göndər ki, Sənin ayələrini onlara oxusun, Kitabı və hikməti onlara öyrətsin və onları günahlardan təmizləsin! Həqiqətən, Sən Qüdrətlisən, Hikmətlisən!”",""
137,2,130,"Səfehlik edən kəsdən başqa kim İbrahimin dinindən üz çevirər?! Biz onu dünyada elçi seçdik. Şübhəsiz ki, o, axirətdə də, əməlisalehlərdən olacaqdır.",""
138,2,131,"Bir zaman Rəbbi ona: “Təslim ol!”– dedikdə, o: “Aləmlərin Rəbbinə təslim oldum!”– demişdi.",""
139,2,132,"İbrahim də, Yəqub da, bunu oğullarına vəsiyyət etdilər: “Oğullarım! Həqiqətən, Allah bu dini sizin üçün seçmişdir. Siz də ancaq müsəlman olaraq ölməlisiniz!”",""
140,2,133,"Yoxsa siz Yəquba ölüm gəldiyi zaman onun yanında idiniz? O zaman o, öz oğullarına demişdi: “Məndən sonra nəyə ibadət edəcəksiniz?” Onlar dedilər: “Sənin İlahına, ataların – İbrahimin, İsmailin və İshaqın İlahı olan Tək İlaha ibadət edəcəyik. Biz yalnız Ona təslim olanlarıq!”",""
141,2,134,"Onlar bir ümmət idi ki, gəlib getdilər. Onların qazandıqları özlərinə, sizin qazandığınız isə sizə aiddir. Siz onların etdikləri əməllər barədə sorğu-sual olunmayacaqsınız.",""
142,2,135,"Yəhudilər və nəsranilər (müsəlmanlara) dedilər: “Yəhudi və ya nəsrani olun ki, doğru yola yönələsiniz!” De: “Əksinə, biz hənif İbrahimin dininə tabeyik. O, müşriklərdən deyildi”.",""
143,2,136,"Deyin: “Biz Allaha, bizə nazil olana, İbrahimə, İsmailə, İshaqa, Yəquba və onun nəslinə nazil olanlara, Musa və İsaya verilənlərə, özlərinin Rəbbi tərəfindən peyğəmbərlərə verilənlərə iman gətirdik. Biz onların heç birini digərindən fərqləndirmirik. Biz yalnız Ona təslim olanlarıq!”",""
144,2,137,"Əgər onlar da, siz iman gətirdiyiniz kimi iman gətirsələr, doğru yola yönəlmiş olarlar. Yox, əgər üz döndərsələr, mütləq ixtilafa düşərlər. Onlardan qorunmaq üçün Allah sənə yetər. O, Eşidəndir, Biləndir!",""
145,2,138,"De: “Budur Allahın dini (boyası)! Kimin dini Allahın dinindən (boyasından) daha gözəl ola bilər? Biz yalnız Ona ibadət edənlərik!”",""
146,2,139,"De: “Allah barəsində bizimlə mübahisəmi edirsiniz? Halbuki, O, bizim də Rəbbimiz, sizin də Rəbbinizdir! Bizim əməllərimiz bizə, sizin əməlləriniz isə sizə aiddir. Biz Ona sadiq olanlarıq!”",""
147,2,140,"Yoxsa siz İbrahimin, İsmailin, İshaqın, Yəqubun və onun nəslinin yəhudi, yaxud nəsrani olduğunu deyirsiniz? De: “Siz daha yaxşı bilirsiniz, yoxsa Allah?” Allahdan özlərinə nazil edilən şəhadəti gizlədən kimsələrdən daha zalım kim ola bilər?! Allah sizin etdiklərinizdən qafil deyildir.",""
148,2,141,"Onlar bir ümmət idi ki, gəlib getdilər. Onların qazandıqları özlərinə, sizin qazandığınız isə sizə aiddir. Siz onların etdikləri əməllər barədə sorğu-sual olunmayacaqsınız.",""
149,2,142,"Səfeh kimsələr deyəcəklər: “Müsəlmanları üz tutduqları qiblədən döndərən nədir?” De: “Məşriq də, məğrib də Allahındır. O, istədiyi kəsi doğru yola yönəldər!”",""
150,2,143,"Beləliklə, siz insanlara şahid olasınız, peyğəmbər də, sizə şahid olsun deyə Biz sizi orta bir ümmət etdik. Biz, sənin əvvəl üz tutduğun qibləni, Allah rəsulunun ardınca gedənləri, ondan üz döndərənlərdən ayır etmək üçün təyin etdik. Bu, Allahın doğru yola yönəltdiyi kimsələrdən başqa hamıya ağır gəldi. Allah sizin imanınızı puç etməz. Həqiqətən də, Allah insanlara qarşı çox şəfqətlidir, rəhmlidir.",""
151,2,144,"Biz sənin üzünün göyə tərəf çevrildiyini görürük. Odur ki, səni razı qalacağın qibləyə tərəf yönəldəcəyik. Artıq üzünü Məscidulharama tərəf çevir! Harada olursunuzsa, olun, üzünüzü ona tərəf çevirin! Şübhəsiz ki, Kitab verilənlər bunun özlərinin Rəbbi tərəfindən gerçək olduğunu bilirlər. Allah onların etdiklərindən qafil deyildir.",""
152,2,145,"Kitab verilənlərə hər cür dəlil gətirsən də, onlar sənin qiblənə üz tutmazlar. Sən də, onların qibləsinə üz tutan deyilsən. Onların özləri də bir-birlərinin qibləsinə üz tutan deyillər. Əgər sənə gələn elmdən sonra onların istəklərinə tabe olasn, onda sən də, heç şübhəsiz ki, zalımlardan olarsan.",""
153,2,146,"Kitab verdiyimiz kəslər Peyğəmbəri öz oğullarını tanıdıqları kimi tanıyırlar. Buna rəğmən onlardan bir dəstə bilə-bilə haqqı gizlədir.",""
154,2,147,"Haqq sənin Rəbbindəndir! Odur ki, şübhə edənlərdən olma!",""
155,2,148,"Hər kəsin üz tutduğu bir qibləsi vardır. Yaxşı işlər görməkdə bir-birinizlə yarışın. Harada olursunuzsa olun, Allah sizin hamınızı bir yerə toplayacaqdır. Şübhəsiz ki, Allah hər şeyə qadirdir.",""
156,2,149,"Hara (səfərə) çıxsan, (namaz qıldıqda) üzünü Məscidulharama tərəf çevir! Həqiqətən, bu, sənin Rəbbindən gələn haqdır! Allah sizin etdiklərinizdən qafil deyildir.",""
157,2,150,"Hara (səfərə) çıxsan, (namaz qıldıqda) üzünü Məscidulharama tərəf çevir! Harada olursunuzsa olun, üzünüzü ona tərəf çevirin ki, insanlar arasındakı zalımlardan başqa heç kəsin sizə qarşı bir dəlili olmasın. Onlardan qorxmayın, Məndən qorxun ki, Mən də, sizə olan nemətimi tamamlayım və bəlkə, siz doğru yola yönələsiniz.",""
158,2,151,"Həmçinin, öz içərinizdən ayələrimizi sizə oxuyan, sizi (günahlardan) təmizləyən, Kitabı və hikməti sizə öyrədən, habelə, bilmədiklərinizi sizə öyrədən bir rəsul göndərdik.",""
159,2,152,"Elə isə siz Məni yad edin ki, Mən də sizi yad edim! Mənə şükür edin, Mənə qarşı nankor olmayın!",""
160,2,153,"Ey iman gətirənlər! Səbir etmək və namaz qılmaqla (Allahdan) kömək diləyin. Həqiqətən, Allah səbir edənlərlədir!",""
161,2,154,"Allah yolunda öldürülənlərə: “Ölüdürlər!” deməyin. Əksinə, (onlar) diridirlər, lakin siz (bunu) hiss etmirsiniz.",""
162,2,155,"Biz sizi bir az qorxu, bir az aclıq, bir az da mal-dövlət, insan və məhsul itkisi ilə sınayarıq. Səbir edənləri müjdələ.",""
163,2,156,"O kəslər ki, onlara bir müsibət üz verdikdə: “Biz, Allaha məxsusuq və biz yalnız Ona qayıdacağıq!”– deyirlər.",""
164,2,157,"Onlara öz Rəbbi tərəfindən məğfirət və rəhmət vardır. Məhz onlar doğru yolda olanlardır.",""
165,2,158,"Həqiqətən, Səfa və Mərvə Allahın nişanələrindəndir. Kim (müqəddəs) Evi həcc və ya ümrə (məqsədi ilə) ziyarət edərsə, bu iki (dağ arasında) səy etməsində ona heç bir günah yoxdur. Kim könüllü olaraq yaxşı bir iş görərsə, (bilsin ki), Allah şükrün əvəzini verəndir, (hər şeyi) biləndir.",""
166,2,159,"Kitabda insanlara bəyan etdikdən sonra, nazil etdiyimiz açıq-aydın dəlilləri və doğru yol göstərən ayələri gizlədən kəslərə həm Allah lənət edər, həm də, lənət edə bilənlər lənət oxuyarlar!",""
167,2,160,"Yalnız tövbə edənlər, (əməllərini) islah edənlər və (haqqı) bəyan edənlər istisnadır. Mən onların tövbəsini qəbul edərəm. Mən tövbələri qəbul edənəm, Rəhmliyəm!",""
168,2,161,"Küfr edib kafir olaraq ölən kəslərə Allahın, mələklərin və bütün insanların lənəti olsun!",""
169,2,162,"Onlar bu (lənətin) içərisində həmişəlik qalarlar. Onların əzabı yüngülləşdirilməz və onlara möhlət də verilməz.",""
170,2,163,"Sizin məbudunuz Tək olan İlahdır. Ondan başqa (ibadətə layiq olan) məbud yoxdur, O, Mərhəmətlidir, Rəhmlidir.",""
171,2,164,"Həqiqətən də, göylərin və yerin yaradılmasında, gecə ilə gündüzün bir-birilə əvəz olunmasında, insanlara fayda verən şeylərlə (yüklənmiş halda) dənizdə üzən gəmilərdə, Allahın göydən endirdiyi, onunla da ölmüş torpağı diriltdiyi suda, (Onun) növbənöv heyvanları (yer üzünə) yaymasında, küləklərin (istiqamətinin) dəyişdirilməsində və göylə yer arasında ram edilmiş buludlarda, başa düşən insanlar üçün dəlillər vardır.",""
172,2,165,"İnsanlardan elələri də var ki, Allahdan qeyrilərini (Ona) tay tutur, onları da, Allahı sevdikləri kimi sevirlər. İman gətirənlərin isə Allaha olan sevgisi daha güclüdür. Kaş zülm edənlər əzabı görəcəkləri zaman bütün qüdrət və qüvvətin Allaha məxsus olduğunu və Allahın şiddətli əzab verdiyini biləydilər.",""
173,2,166,"Tabe olunmuş (başçılar) tabe olanlardan uzaqlaşacaqları zaman, (hamısı) əzabı görəcək və aralarındakı əlaqələr kəsiləcəkdir.",""
174,2,167,"Tabe olanlar deyəcəklər: “Kaş, bizim üçün (dünyaya) dönüş olaydı, (indi) onlar bizdən uzaqlaşdıqları kimi, biz də onlardan uzaqlaşardıq!” Beləcə, peşman olsunlar deyə, Allah onlara özlərinin əməllərini göstərəcək və onlar (heç vaxt Cəhənnəm) odundan çıxa bilməyəcəklər.",""
175,2,168,"Ey insanlar! Yer üzündə olan halal və təmiz ruzilərdən yeyin, şeytanın addımlarını izləməyin! Şübhəsiz ki, o, sizin açıq-aşkar düşməninizdir.",""
176,2,169,"O sizə yalnız pis və iyrənc işlər görməyi və Allaha qarşı bilmədiyiniz şeyləri söyləməyi əmr edir.",""
177,2,170,"Onlara: “Allahın nazil etdiyinə tabe olun!”– deyildikdə, onlar: “Xeyr, biz atalarımızın tutduğu yolla gedəcəyik!”– deyirlər. Bəs ataları heç bir şey anlamamış və doğru yolda olmamışlarsa, onda necə?!",""
178,2,171,"Kafirlərin (və onları haqqa çağıran kimsənin) məsəli, çığırtı və bağırtıdan başqa bir şey anlamayanları (heyvanları) haylayan (çobanın) məsəlinə bənzəyir. (Onlar) kar, lal və kordurlar. Odur ki, (haqqı) anlamazlar.",""
179,2,172,"Ey iman gətirənlər! Sizə verdiyimiz ruzilərin təmiz olanından yeyin! Əgər Allaha ibadət edirsinizsə, Ona şükür edin!",""
180,2,173,"O sizə yalnız leşi, qanı, donuz ətini və Allahdan başqasının adı ilə kəsilmiş heyvanı haram etmişdir. Hər kim təcavüz etmədən və həddi aşmadan (bunlardan yeməyə) məcbur olarsa, bu ona günah sayılmaz. Həqiqətən, Allah çox bağışlayandır, rəhmlidir.",""
181,2,174,"Şübhəsiz ki, Allahın nazil etdiyi kitabdan (bir şey) gizlədib onun müqabilində cüzi miqdarda qazanc əldə edənlər öz qarınlarına oddan başqa bir şey doldurmurlar. Qiyamət günü Allah onları danışdırmayacaq və onları təmizə çıxarmayacaqdır. Onlar üçün ağrılı-acılı bir əzab vardır.",""
182,2,175,"Onlar doğru yol qarşılığında azğınlığı, bağışlanma qarşılığında isə əzabı satın alan kimsələrdir. Onlar (Cəhənnəm) oduna necə də səbirlidirlər!",""
183,2,176,"Bu ona görədir ki, Allah kitabı haqq olaraq nazil etmişdir. Kitab barəsində ixtilaf edənlər isə, əlbəttə, (haqdan) uzaq bir ziddiyyət içindədirlər.",""
184,2,177,"Yaxşı əməl heç də üzünüzü məşriqə və məğribə tərəf çevirməyiniz deyildir. Lakin yaxşı əməl (sahibləri) Allaha, Axirət gününə, mələklərə, (hər bir səmavi) kitaba və peyğəmbərlərə iman gətirən, sevdiyi malı qohum-əqrəbaya, yetimlərə, yoxsullara, müsafirlərə, dilənənlərə və kölələrin azad edilməsinə xərcləyən, namaz qılıb zəkat verən, əhd bağladıqda əhdlərini yerinə yetirən, sıxıntı və xəstəlik üz verdikdə, habelə, döyüş zamanı səbir edən şəxslərdir. Onlar (imanlarında) doğru olanlardır. Müttəqi olanlar da, elə məhz onlardır.",""
185,2,178,"Ey iman gətirənlər! Öldürülən şəxsə görə qisas almaq sizə vacib edildi. (Odur ki,) azad kəsə görə azad olandan, köləyə görə kölədən, qadına görə qadından (qisas alın!) Əgər (qatil öldürdüyü) qardaşının (varisləri) tərəfindən (qanbahası müqabilində) bir şeylə əfv edilsə, onda (varislər onunla) insafla davranmalı, (qatil də, qanbahasını) gözəl tərzdə ödəməlidir. Bu, Rəbbiniz tərəfindən bir yüngüllük və mərhəmətdir. Bundan sonra kim həddi aşsa, onun üçün ağrılı-acılı bir əzab vardır.",""
186,2,179,"Qisasda sizin üçün həyat vardır. Ey ağıl sahibləri! Bəlkə (bununla Allahdan) qorxasınız.",""
187,2,180,"Sizlərdən birinə ölüm gəldiyi zaman qoyub gedəcəyi varidatdan müvafiq qaydada valideynlərə və yaxın qohumlara vəsiyyət etməsi ona vacib edilmişdir. (Bu,) müttəqilər üçün bir borcdur.",""
188,2,181,"Kim (ölənin vəsiyyətini) eşitdikdən sonra onu dəyişdirsə, günahı ancaq onu dəyişdirənlərin üzərinə düşər. Şübhəsiz ki, Allah (hər şeyi) eşidəndir, (hər şeyi) biləndir!",""
189,2,182,"Kim də vəsiyyət edənin haqsızlıq etməsindən və ya günah işlətməsindən ehtiyat edib (tərəflərin) arasını düzəldərsə, ona heç bir günah olmaz. Şübhəsiz ki, Allah bağışlayandır, rəhmlidir!",""
190,2,183,"Ey iman gətirənlər! Oruc tutmaq sizdən əvvəlkilərə vacib edildiyi kimi, sizə də vacib edildi ki, bəlkə (Allahdan) qorxasınız.",""
191,2,184,"(Oruc) sayı müəyyən olan günlərdir. Sizlərdən xəstə və ya səfərdə olanlar başqa günlərdə eyni sayda oruc tutmalıdırlar. Buna taqəti olanlar isə (buraxdığı hər gününün əvəzinə) bir kasıbı yedirtməklə fidyə verməlidirlər. Kim könüllü olaraq yaxşılıq etsə, bu onun üçün daha xeyirli olar. Bilsəniz oruc tutmaq sizin üçün nə qədər xeyirlidir.",""
192,2,185,"İnsanlara doğru yolu göstərən, bu yolun və haqqı batildən ayırd edənin açıq-aydın dəlilləri olan Quran ramazan ayında nazil edilmişdir. Qoy sizlərdən bu aya yetişən kəslər həmin ayı oruc tutsunlar. Xəstə və ya səfərdə olanlar isə başqa günlərdə eyni sayda oruc tutmalıdırlar. Allah sizin üçün çətinlik istəməz, (əksinə), sizin üçün asanlıq istəyər. Allah istəyir ki, siz (buraxdığınız günlərin orucunu) tamamlayasınız və sizi doğru yola yönəltdiyinə görə Onu uca tutasınız. Bəlkə şükür edəsiniz.",""
193,2,186,"Əgər qullarım səndən Mənim barəmdə soruşsalar, sözsüz ki, Mən (onlara) yaxınam, Mənə dua edənin duasını qəbul edərəm. Gərək onlar da, Mənim çağırışımı qəbul etsinlər və Mənə iman gətirsinlər ki, bəlkə (bununla) doğru yola yönəlsinlər.",""
194,2,187,"Oruc gecəsi qadınlarınızla yaxınlıq etmək sizə halal edildi. Onlar sizin üçün bir libas, siz də, onlar üçün bir libassınız. Allah sizin (oruc gecələrində qadınlarınızla yaxınlıq etməklə) özünüzə xəyanət etdiyinizi bildi və tövbənizi qəbul edib sizi bağışladı. Artıq onlara yaxınlaşın və Allahın sizin üçün (əzəldən) təqdir etdiyini istəyin. Dan yeri söküləndə, ağ sapın qara sapdan seçildiyi sizə aydın olanadək yeyin-için. Sonra gecəyədək orucunuzu tamamlayın. Məscidlərdə etikafda olduğunuz zaman onlarla yaxınlıq etməyin. Bunlar Allahın hüdudlarıdır, onlara yaxınlaşmayın! Allah Öz ayələrini insanlara belə bəyan edir ki, bəlkə Ondan qorxalar.",""
