"Translation Info:
#---------------------------
123,2,116,"Улар: «Аллоҳ фарзанд тутди», дерлар. У Зот (бундай нуқсондан) покдир. Албатта, осмонлару ердаги барча нарсалар Уникидир. Ҳамма Унга бўйсунувчидир.",""
124,2,117,"У осмонлару ерни пайдо қилувчидир. Бирор ишни қилмоқчи бўлганида, унга: «Бўл!» деса, бўлаверади.",""
125,2,118,"Билмайдиган кимсалар: «Аллоҳ бизга гапирса эди ёки бирор аломат келса эди», дейдилар. Улардан илгаригилар ҳам уларнинг гапларига ўхшаш гапларни айтишган эди. Диллари бир-бирига ўхшайди. Биз оятларни аниқ ишонадиган қавм учун баён қилдик.",""
126,2,119,"Албатта, Биз сизни ҳақ (дин) билан хушхабар элтгувчи ва огоҳлантирувчи қилиб юбордик. Дўзахийлар хусусида сиз масъул бўлмайсиз.",""
127,2,120,"Сиздан яҳудийлар ҳам, насронийлар ҳам уларнинг миллатига эргашмагунингизча ҳаргиз рози бўлмаслар. Айтинг: «Аллоҳнинг ҳидоятигина ҳақиқий ҳидоятдир». Агар сизга келган илмдан кейин ҳам уларнинг ҳавойи нафсларига эргашсангиз, сизга Аллоҳ тарафидан дўст ҳам, ёрдамчи ҳам бўлмас!",""
128,2,121,"Биз китоб (яъни Таврот, Инжил) ато этган зотлар орасида уни тўғри тиловат қиладиган кишилар ҳам бордирки, ана ўшалар (Қуръонга) иймон келтирурлар. Ва кимда-ким унга кофир бўлса, ўшалар зиён кўргувчилардир.",""
129,2,122,"Эй Бани Исроил, сизларга инъом қилган неъматимни ва сизларни бутун оламдан афзал қилганимни эсланг.",""
130,2,123,"Ва биров биров томонидан ҳеч нарса ўтай олмайдиган, ҳеч кимдан бадал қабул қилинмайдиган, оқлов фойда бермайдиган ва ҳеч кимга ёрдам ҳам берилмайдиган кундан қўрқинг!",""
131,2,124,"Эсланг: Иброҳимни Парвардигори бир неча сўзлар билан имтиҳон қилганида, уларни бенуқсон ҳолда адо этди. Шунда (Аллоҳ таоло): «Албатта, Мен сени одамларга имом қилгувчидирман», деди. «Зурриётимни ҳам-а?» - деб сўради у. (Аллоҳ таоло) айтди: «Менинг бу аҳдим (улардан) золим кимсаларга етмайди».",""
132,2,125,"Эсланг: Байтуллоҳни одамлар учун зиёратгоҳ ва тинч жой қилдик ҳамда «Иброҳимнинг турган ўрнини намозгоҳ қилиб олинг», (дедик) ва Иброҳим билан Исмоилга: «Менинг байтимни тавоф қилгувчилар, ўша ерда ибодат қилиб турувчилар, рукуъ-сажда қилувчилар учун пок тутинглар», деб буюрдик.",""
133,2,126,"Эсланг: Иброҳим: «Парвардигорим, бу шаҳарни осуда шаҳар қил ва унинг аҳлларидан Аллоҳга ва Охират кунига ишонувчиларини турли мевалар билан ризқлантир», деганида, Аллоҳ таоло: «Кофирларини ҳам бироз фойдалантириб, сўнгра дўзах азобига дучор қиламан. Бу энг ёмон оқибатдир», деди.",""
134,2,127,"Эсланг: Иброҳим Исмоил билан биргаликда Байтуллоҳнинг пойдеворини кўтариб (дедилар): «Парвардигоро, биздан (ушбу қилган амалимизни) Ўзинг қабул айла. Шубҳасиз, Сен Эшитгувчи, Билгувчидирсан!",""
135,2,128,"Парвардигоро, бизни Ўзингга бўйсунувчилардан қилгин ва зурриётимиздан ҳам Ўзингга итоат қиладиган кишилар чиқаргин. Ва бизга (қиладиган) ибодатларимизни ўргатгин ва тавба-тазарруларимизни қабул этгин! Шубҳасиз, Сен тавбаларни қабул қилгувчи, Раҳмлисан.",""
