"Translation Info:
#---------------------------
121,2,114,"Und wer ist ungerechter, als wer verhindert, dass an Allahs Gebetsstätten Sein Name erwähnt wird, und sich um ihre Zerstörung bemüht? Jene verdienen es, sie nur in Furcht zu betreten. Ihnen steht im Diesseits Schande zu und im Jenseits (steht ihnen) gewaltige Strafe zu.",""
122,2,115,"Und Allah gehören der Osten und der Westen; wohin ihr euch auch immer wendet, dort ist Allahs Angesicht. Wahrlich, Allah ist (all)umfassend und (all)wissend.",""
123,2,116,"Und sie sagen: „Allah hat Sich ein Kind (oder: einen Sohn) genommen.“ Gepriesen sei Er! Vielmehr gehört Ihm (alles), was in den Himmeln und auf der Erde ist. Alle sind Ihm demütig ergeben.",""
124,2,117,"(Er ist) der Erschaffer der Himmel und der Erde. Und wenn Er eine Angelegenheit bestimmt, so sagt Er zu ihr nur: „Sei!“, und so ist sie.",""
125,2,118,"Und diejenigen, die nicht Bescheid wissen, sagen: „Würde Allah doch nur zu uns sprechen oder käme zu uns ein Zeichen!“ Gleiche Worte sprachen schon diejenigen, die vor ihnen waren. Ihre Herzen ähneln sich. Wir haben die Zeichen deutlich gemacht für Leute, die (fest) überzeugt sind.",""
126,2,119,"Wahrlich, Wir haben dich mit der Wahrheit gesandt als Überbringer froher Botschaft und als Warner. Und du wirst nicht nach den Insassen des Höllenbrandes gefragt werden.",""
127,2,120,"Und weder die Juden noch die Christen werden mit dir zufrieden sein, bis du ihrer Glaubensgemeinschaft folgst. Sag: „Wahrlich, die Rechtleitung Allahs ist die (wahre) Rechtleitung.“ Wenn du jedoch ihren Neigungen folgst nach dem, was dir an Wissen zugekommen ist, so wirst du vor Allah weder Schutzherrn noch Helfer haben.",""
128,2,121,"Diejenigen, denen Wir die Schrift gegeben haben, verlesen sie auf wahrhafte Art und Weise. Sie sind jene, die an sie glauben. Und wer sie verleugnet, so sind diese die (wahren) Verlierer.",""
129,2,122,"O Kinder Israils, gedenkt Meiner Gunst, die Ich euch erwiesen habe, und dass Ich euch vor den (anderen) Weltenbewohnern bevorzugte.",""
130,2,123,"Und hütet euch vor einem Tag, an dem keine Seele etwas anstelle einer anderen übernehmen kann und von ihr keine Ersatzleistung angenommen wird, noch Fürsprache ihr nützt; und sie (auch) nicht unterstützt werden.",""
131,2,124,"Und (gedenkt,) als Ibrahim von seinem Herrn mit Worten geprüft wurde und er diese sodann vollständig befolgte. Er (also Allah) sagte: „Ich mache dich zu einem Führer (und Vorbild) für die Menschen.“ Er (also Ibrahim) sagte: „Und von meiner Nachkommenschaft?"" Er sagte: „Mein Bund erstreckt sich nicht auf die Ungerechten.“",""
132,2,125,"Und (gedenkt,) als Wir das Haus zu einem wiederholt aufgesuchten Versammlungsort für die Menschen und zu einer Stätte der Sicherheit machten (und sagten): „Und nehmt Ibrahims Standort als Gebetsplatz!“ Und Wir erlegten Ibrahim und Isma'il auf: „Reinigt Mein Haus für diejenigen, die die Umrundung (arab. „Tawaf“) vollziehen und die sich (darin zum Verrichten von gottesdienstlichen Handlungen) zurückziehen und die sich (im Gebet) verbeugen und niederwerfen.“",""
133,2,126,"Und (gedenkt,) als Ibrahim sagte: „Mein Herr, mache dies zu einer sicheren Ortschaft und versorge ihre Bewohner mit Früchten, wer von ihnen an Allah und an den Jüngsten Tag glaubt!“ Er (also Allah) sagte: „Wer aber ungläubig ist, den lasse Ich ein wenig genießen, hierauf zwinge Ich ihn in die Strafe des Höllenfeuers - und wie schlimm ist dieser Ausgang!“",""
134,2,127,"Und (gedenkt,) als Ibrahim und Isma'il die Grundmauern des Hauses (also der Ka'bah) errichteten (und sagten): „Unser Herr, nimm von uns an. Du bist fürwahr der (All)hörende und (All)wissende.",""
135,2,128,"Unser Herr, mache uns zu zwei (Dir ergebenen) Muslimen und (mache auch) von unserer Nachkommenschaft eine Dir (ergebene) muslimische Gemeinschaft. Und zeige uns unsere Riten, und nimm unsere Reue an. Wahrlich, Du bist ja der Reue-Annehmende und Barmherzige.",""
136,2,129,"Unser Herr, schicke zu ihnen einen Gesandten von ihnen, der ihnen Deine Worte verliest, sie das Buch und die Weisheit lehrt und sie läutert. Wahrlich, Du bist ja der (All)mächtige und der (All)weise.“",""
137,2,130,"Und wer verschmäht die Glaubensrichtung Ibrahims außer dem, der sich selbst zum Toren macht? Und Wir haben ihn (also Ibrahim) ja bereits im Diesseits auserwählt, und im Jenseits gehört er gewiss zu den Rechtschaffenen.",""
138,2,131,"Als sein Herr zu ihm sagte: „Sei (ein Mir) ergeben(er Muslim)!“, sagte er: „Ich habe mich dem Herrn der Weltenbewohner ergeben.“",""
139,2,132,"Und Ibrahim befahl dies(e Worte auch) seinen Söhnen an - (er) und (ebenfalls) Ya'qub (sagten): „O meine Kinder, Allah hat euch die Religion auserwählt; so sterbt denn nicht, außer (Ihm ergebene) Muslime zu sein!“",""
140,2,133,"Oder wart ihr etwa (als) Zeugen (zugegen), als Ya'qub der Tod nahte? Als er zu seinen Söhnen sagte: „Wem werdet ihr nach mir dienen?“ Sie sagten: „Wir werden deinem Gott und dem Gott deiner Vorväter Ibrahim, lsma'il und Ishaq dienen, dem ein(zig)en Gott, und Ihm sind wir (ergebene) Muslime.“",""
141,2,134,"Dies ist eine Gemeinschaft, die schon vergangen ist; ihr kommt zu, was sie verdient hat, und euch, was ihr verdient habt. Und ihr werdet nicht danach befragt werden, was jene zu tun pflegten.",""
142,2,135,"Und sie sagten: „Seid Juden oder Christen, so werdet ihr rechtgeleitet sein.“ Sag: „Nein! Vielmehr die Glaubensrichtung Ibrahims, (des) Anhängers des rechten Glaubens, und er gehörte nicht zu den Götzendienern.“",""
143,2,136,"Sagt: „Wir glauben an Allah und an das, was zu uns hinabgesandt worden ist, und an das, was zu Ibrahim, Isma'il, lshaq, Ya'qub und zu (den Propheten unter den) Enkeln (Ya'qubs) hinabgesandt wurde, und an das, was Musa und 'Isa gegeben wurde, und an das, was den Propheten von ihrem Herrn gegeben wurde. Wir machen bei keinem unter ihnen einen Unterschied, und wir sind Ihm (ergebene) Muslime.“",""
144,2,137,"Wenn sie nun an das gleiche glauben, woran ihr glaubt, dann sind sie somit rechtgeleitet. Und wenn sie sich jedoch abkehren, dann befinden sie sich in Widerstreit. Sodann wird Allah dir gegen sie genüge sein, und Er ist der (All)hörende, der (All)wissende.",""
145,2,138,"(Dies ist) Allahs (religiöse) Farbgebung - und wessen (religiöse) Farbgebung ist besser als diejenige Allahs! Und Ihm (alleine) dienen wir.",""
146,2,139,"Sag: „Streitet ihr mit uns über Allah, wo Er doch unser und euer Herr ist? Und für uns gibt es unsere Werke und für euch gibt es eure Werke, und wir sind Ihm aufrichtig ergeben.“",""
147,2,140,"Oder wollt ihr etwa sagen, Ibrahim, Isma'il, lshaq, Ya'qub und die (Propheten unter den) Enkeln (Ya'qubs) seien Juden oder Christen gewesen? Sag: „Wisst ihr es besser oder Allah?“ Und wer ist ungerechter, als wer ein Zeugnis von Allah bei sich verschweigt? Und Allah ist nicht unachtsam dessen, was ihr tut.",""
148,2,141,"Dies ist eine Gemeinschaft, die schon vergangen ist; ihr kommt zu, was sie verdient hat, und euch, was ihr verdient habt. Und ihr werdet nicht danach befragt werden, was jene zu tun pflegten.",""
149,2,142,"Die Toren unter den Menschen werden sagen: „Was hat sie von der Gebetsrichtung, die sie (bisher) einhielten, abgebracht?“ Sag: „Allah gehört der Osten und der Westen. Er leitet, wen Er will, auf einen geraden Weg.“",""
150,2,143,"Und so haben Wir euch zu einer Gemeinschaft der Mitte gemacht, auf dass ihr Zeugen über die (anderen) Menschen seiet und damit der Gesandte über euch Zeuge sei. Und Wir hatten die Gebetsrichtung, die du einhieltest, nur bestimmt, um zu wissen, wer dem Gesandten folgt und wer sich auf seinen Fersen umkehrt. Und es ist fürwahr schwer außer für diejenigen, die Allah rechtgeleitet hat. Und nimmer lässt Allah zu, dass euer Glaube verloren geht. Wahrlich, Allah ist zu den Menschen gnadenvoll, (und) barmherzig.",""
151,2,144,"Wir sehen ja dein Gesicht sich (suchend) zum Himmel wenden. So werden Wir dir ganz gewiss eine Gebetsrichtung zuweisen, mit der du zufrieden bist. Wende nun dein Gesicht in Richtung der geschützten Gebetsstätte (in Makkah)! Und wo immer ihr seid, wendet eure Gesichter in ihrer Richtung! Und diejenigen, denen die Schrift gegeben wurde, wissen durchaus, dass dies die Wahrheit von ihrem Herrn ist. Und Allah ist nicht unachtsam dessen, was sie tun.",""
152,2,145,"Und selbst wenn du zu denjenigen, denen die Schrift gegeben wurde, mit jeglichen Zeichen kämest, würden sie (trotzdem) nicht deiner Gebetsrichtung folgen; und du wirst auch nicht ihrer Gebetsrichtung folgen. Und auch untereinander folgen sie nicht der Gebetsrichtung der anderen. Und würdest du (nun) ihren Neigungen folgen, nach all dem, was dir an Wissen zugekommen ist, dann gehörtest du fürwahr zu den Ungerechten.",""
153,2,146,"Diejenigen, denen Wir die Schrift gegeben haben, kennen sie (also die Änderung der Gebetsrichtung), wie sie ihre Söhne kennen. Aber ein Teil von ihnen verheimlicht fürwahr die Wahrheit, obwohl sie (dies) wissen.",""
154,2,147,"(Es ist) die Wahrheit von deinem Herrn, so gehöre ja nicht zu den Zweiflern!",""
155,2,148,"Und jeder hat eine Zielrichtung, zu der er sich hinwendet. So wetteifert nach den guten Dingen! Wo immer ihr auch sein werdet, Allah wird euch alle herbeibringen. Wahrlich, Allah hat zu allem die Macht.",""
156,2,149,"Und wo du auch immer heraustrittst, so wende dein Gesicht in Richtung der geschützten Gebetsstätte. Es ist gewiss die Wahrheit von deinem Herrn. Und Allah ist nicht unachtsam dessen, was ihr tut.",""
157,2,150,"Und wo du auch immer heraustrittst, so wende dein Gesicht in Richtung der geschützten Gebetsstätte. Und wo immer ihr seid, so wendet eure Gesichter in ihrer Richtung, damit die Menschen kein Beweismittel gegen euch haben, außer denjenigen von ihnen, die Unrecht tun. So fürchtet nicht sie, sondern fürchtet Mich! Und damit Ich Meine Gunst an euch vollende, auf dass ihr rechtgeleitet werden möget.",""
158,2,151,"So, wie Wir zu euch einen Gesandten von euch entsandt haben, der euch Unsere Zeichen verliest, euch läutert und euch die Schrift und die Weisheit lehrt und euch (das) lehrt, was ihr nicht wusstet.",""
159,2,152,"So gedenkt Meiner, dann gedenke Ich eurer, und danket Mir und seid nicht undankbar Mir gegenüber.",""
160,2,153,"O die ihr glaubt, sucht Hilfe in der Geduld und im Gebet! Wahrlich, Allah ist mit den Geduldigen.",""
161,2,154,"Und sagt nicht über diejenigen, die auf dem Weg Allahs getötet werden, sie seien tot! Vielmehr sind sie lebendig; jedoch nehmt ihr es nicht wahr.",""
162,2,155,"Und Wir werden euch ganz gewiss mit ein wenig Furcht und Hunger und Mangel an Besitz, Seelen und Früchten prüfen. Doch verkünde frohe Botschaft den Geduldigen,",""
163,2,156,"die, wenn sie ein Unglück trifft, sagen: „Wir gehören fürwahr Allah, und zu Ihm kehren wir zurück.“",""
164,2,157,"Jene sind es, denen Segnungen von ihrem Herrn und Barmherzigkeit zuteil werden, und jene sind die Rechtgeleiteten.",""
165,2,158,"Wahrlich, As-Safa und Al-Marwah gehören zu den (Orten der) Kulthandlungen Allahs. Wenn einer nun die Pilgerfahrt (arab. „Hajj“) zum Hause oder die Besuchsfahrt (arab. „'Umrah“) vollzieht, so ist es keine Sünde für ihn, wenn er zwischen ihnen (beiden) die Umrundung (arab. „Tawaf“) macht. Und wer (von sich aus) freiwillig Gutes tut, so ist Allah dankbar und (all)wissend.",""
166,2,159,"Wahrlich, diejenigen, die verheimlichen, was Wir an klaren Beweisen und Rechtleitung hinabgesandt haben, nachdem Wir es den Menschen in der Schrift verdeutlicht haben, jene werden von Allah verflucht und auch von den Fluchenden.",""
167,2,160,"Ausgenommen sind diejenigen, die bereuen und (ihre Taten) verbessern und klar machen. Jene, so nehme Ich ihre Reue an, und Ich bin ja der Reue-Annehmende und der Barmherzige.",""
168,2,161,"Wahrlich, diejenigen aber, die ungläubig sind und als Ungläubige sterben, auf diesen liegt der Fluch Allahs und der Engel und der Menschen allesamt,",""
169,2,162,"ewig werden sie darin bleiben. Die Strafe wird ihnen nicht erleichtert und ihnen wird kein Aufschub gewährt,",""
170,2,163,"Und euer Gott ist ein einziger Gott. Es gibt keine (zu Recht angebetete) Gottheit außer Ihm, dem Allerbarmer, dem Barmherzigen.",""
171,2,164,"Wahrlich, in der Schöpfung der Himmel und der Erde; im Unterschied von Nacht und Tag; in den Schiffen, die das Meer befahren mit dem, was den Menschen nützt; und was Allah vom Himmel an Wasser herabkommen lässt, und damit dann die Erde nach ihrem Tod wieder lebendig macht und auf ihr allerlei Tiere sich ausbreiten lässt; und im Wechsel der Winde und der Wolken, die zwischen Himmel und Erde dienstbar gemacht sind, sind gewiss Zeichen für Leute, die begreifen.",""
172,2,165,"Und unter den Menschen gibt es manche, die außer Allah andere als Seinesgleichen annehmen, die sie (dann) lieben, wie man Allah liebt. Doch diejenigen, die glauben, lieben Allah noch mehr. Und wenn nur diejenigen, die Unrecht tun, wenn sie der Strafe angesichtig werden, erkennen würden, dass alle Kraft Allah gehört und dass Allah streng im Strafen ist.",""
173,2,166,"(Dies,) wenn diejenigen, denen gefolgt wurde, sich von denen lossagen, die (ihnen) folgten, und sie die Strafe sehen und die Verbindungsstricke zu ihnen abgeschnitten sind!",""
174,2,167,"Und diejenigen, die (ihnen) gefolgt sind, sagen: „Hätten wir doch eine (Möglichkeit zur) Rückkehr, dann würden wir uns von ihnen lossagen, so wie sie sich von uns losgesagt haben.“ Auf diese Weise zeigt ihnen Allah ihre Werke, (und dies) als klägliches Bedauern für sie. Und sie werden aus dem (Höllen)feuer nicht herauskommen.",""
175,2,168,"O ihr Menschen, esst von dem, was es auf der Erde gibt, als etwas Erlaubtem und Gutem, und folgt nicht den Fußstapfen des Satans! Wahrlich, er ist euch ein deutlicher Feind.",""
176,2,169,"Er befiehlt euch ja nur Böses und Schändliches, und dass ihr gegen Allah aussagen sollt, was ihr nicht wisst.",""
177,2,170,"Und wenn zu ihnen gesagt wird: „Folgt dem, was Allah hinabgesandt hat“, sagen sie: „Vielmehr folgen wir dem, worin wir unsere Väter vorgefunden haben.“ Was aber, wenn ihre Väter nichts begriffen und nicht rechtgeleitet waren?",""
178,2,171,"Und das Gleichnis derjenigen, die ungläubig sind, ist wie jemand, der etwas nachschreit, was nichts hört außer Stimmen und Zurufen. (Sie sind) taub, stumm, blind; so begreifen sie nicht.",""
179,2,172,"O die ihr glaubt, esst von den guten Dingen, mit denen Wir euch versorgt haben, und seid Allah dankbar, wenn ihr Ihm (allein) dient!",""
180,2,173,"Verboten hat Er euch (von den Speisen) nur Verendetes, Blut, Schweinefleisch und das, worüber ein anderer (Name) als Allah(s) angerufen worden ist. Wer aber gezwungen ist (und sich in einer Zwangslage befindet), ohne (übertreibend) zu begehren oder (das Maß) zu überschreiten, für den ist es keine Sünde. Wahrlich, Allah ist allvergebend und barmherzig.",""
181,2,174,"Wahrlich, diejenigen, die verheimlichen, was Allah von der Schrift hinabgesandt hat, und es für einen geringen Preis verkaufen, jene verzehren in ihren Bäuchen nichts als Feuer. Und Allah wird zu ihnen am Tag der Auferstehung weder sprechen noch sie läutern, und für sie wird es schmerzhafte Strafe geben.",""
182,2,175,"Jene sind es, die das Irregehen für die Rechtleitung erkauft haben und die Strafe für die Vergebung. Wie beharrlich (und unbeirrt) sie doch gegenüber dem (Höllen)feuer sind!",""
183,2,176,"Dies (ist so), weil Allah das Buch mit der Wahrheit offenbart hat. Und diejenigen, die über das Buch uneinig sind, befinden sich gewiss in tiefem Widerstreit.",""
184,2,177,"Nicht darin besteht die Güte, dass ihr eure Gesichter gegen Osten oder Westen wendet. Güte ist vielmehr, dass man an Allah, den Jüngsten Tag, die Engel, die Bücher und die Propheten glaubt und vom Besitz - obwohl man ihn liebt - der Verwandtschaft, den Waisen, den Bedürftigen, dem Sohn des Weges, den Fragenden und für (den Loskauf von) Sklaven hergibt, das Gebet verrichtet und die Pflichtabgabe entrichtet; und diejenigen, die ihre Verpflichtung einhalten, wenn sie eine eingegangen sind, und die Geduldigen in (Zeiten der) Not, (und des) Leid(s) und in Kriegszeiten, das sind diejenigen, die wahrhaftig sind, und jene sind die (Allah-)Fürchtenden.",""
185,2,178,"O die ihr glaubt, vorgeschrieben ist euch die Wiedervergeltung für die Getöteten: der Freie für den Freien, der Sklave für den Sklaven und das Weib für das Weib. Wenn nun einem von seinem Bruder etwas erlassen wird, dann soll die Verfolgung (der Ansprüche) in rechtlicher Weise und die (Zahlungs)leistung an ihn auf gute Weise erfolgen. Das ist eine Erleichterung von Seiten eures Herrn und Barmherzigkeit. Wer aber nach diesem eine Übertretung begeht, so gibt es für ihn eine schmerzhafte Strafe.",""
186,2,179,"Und für euch liegt in der Wiedervergeltung Leben, o die ihr Verstand besitzt, auf dass ihr gottesfürchtig werden möget!",""
187,2,180,"Vorgeschrieben ist euch, wenn sich einem von euch der Tod naht, falls er (viel) Vermögen hinterlässt, ein Vermächtnis zugunsten der Eltern und nächsten Verwandten in rechtlicher Weise zu treffen. (Dies) als eine Pflicht für die Gottesfürchtigen.",""
188,2,181,"Wer es aber dann abändert, nachdem er es gehört hat, so liegt dessen Sünde nur bei denjenigen, die es abändern. Wahrlich, Allah ist allhörend und allwissend.",""
189,2,182,"Wer aber von Seiten eines Erblassers (eine) Abweichung oder Sünde befürchtet und dann zwischen ihnen schlichtet, den trifft keine Sünde. Wahrlich, Allah ist allvergebend und barmherzig.",""
