"Translation Info:
#---------------------------
1875,15,73,"ดังนั้น เสียงกัมปนาทได้คร่าพวกเขาเมื่อดวงอาทิตย์ขึ้น",""
1876,15,74,"แล้วเราได้พลิกส่วนบนของมันเป็นส่วนล่าง และได้ให้หินจากดินที่แข็งร่วงหล่นลงมาทับพวกเขา",""
1877,15,75,"แท้จริงในการนั้น แน่นอนเป็นสัญญาณแก่บรรดาผู้พินิจพิเคราะห์",""
1878,15,76,"และแท้จริงมัน (แผ่นดินของชาวลูฏที่ถูกทำลายนั้น) ตั้งอยู่บนทาง (ที่ผู้คนสัญจรไปมา)",""
1879,15,77,"แท้จริงในการนั้น แน่นอนเป็นสัญญาณแก่บรรดาผู้ศรัทธา",""
1880,15,78,"และแท้จริง ชาวเมืองอัลอัยกะฮ์นั้น เป็นผู้อธรรมอย่างแน่นอน",""
1881,15,79,"ดังนั้นเราได้ลงโทษพวกเขา และแท้จริงทั้งสองพวกนั้น (กลุ่มชนลูฏกับกลุ่มชนชูอัยบ์) อยู่บนเส้นทางที่โล่ง (ที่ผู้คนสัญจรไปมา)",""
1882,15,80,"และโดยแน่นอน หมู่ชนของ ""อัลหิจญ์ริ"" ได้ปฏิเสธบรรดาเราะซูล",""
1883,15,81,"และเราได้ให้สัญญาณต่างๆ ของเราแก่พวกเขา แล้วพวกเขาก็เป็นผู้ผินหลังให้มัน",""
1884,15,82,"และพวกเขาได้แกะสลักภูเขาเป็นบ้านพักอย่างปลอดภัย",""
1885,15,83,"ดังนั้น เสียงกัมปนาทได้คร่าพวกเขาในยามรุ่งสาง",""
1886,15,84,"ดังนั้น สิ่งที่พวกเขาขวนขวายไว้ ไม่เกิดประโยชน์แก่พวกเขา",""
1887,15,85,"และเรามิได้สร้างชั้นฟ้าทั้งหลายและแผ่นดิน และสิ่งที่อยู่ระหว่างทั้งสองนั้นเพื่ออื่นใด เว้นแต่เป็นความจริง และแท้จริงวันกิยามะฮ์จะมีมาอย่างแน่นอน ดังนั้นเจ้าจงให้อภัยด้วยการให้อภัยที่ดีเถิด",""
