"Translation Info:
#---------------------------
127,2,120,"Evreii și creștinii nu te vor accepta până când nu le vei urma credinţa lor. Spune: „Călăuzirea lui Allah este [singura] Călăuzire adevărată!” Dacă le vei urma dorinţele, după Ştiinţa pe care ai primit-o, nu vei avea nici ocrotitor, nici ajutor la Allah!",""
128,2,121,"Aceia cărora le-am dat Cartea o vor recita aşa cum trebuie să fie recitată. Ei sunt cei care cred în ea, iar cei care nu cred în ea, aceia sunt pierzători.",""
129,2,122,"O, Fii ai lui Israel, aduceţi-vă aminte de binele pe care vi l-am făcut şi că Eu v-am preferat înaintea lumilor!",""
130,2,123,"Și fiți cu frică de o Zi în care niciun suflet nu va putea face nimic pentru alt suflet, nu se va lua de la el compensație, și nici nu se va primi nicio mijlocire de la el, și nici nu va putea fi el ajutat!",""
131,2,124,"Şi [luați aminte] când Avraam a fost încercat de Domnul său cu cuvinte [porunci] şi le-a împlinit. [Allah] a spus: „Eu te voi face conducător peste oameni.” [Avraam] a întrebat: „Şi pe urmașii mei?” [Allah] i-a răspuns: „Legământul Meu nu-i priveşte pe cei nelegiuiţi!”",""
132,2,125,"Şi [spune] când am făcut Noi Casa [Kaʻbah] un loc de revenire pentru oameni şi un refugiu. Și luați [o, credincioșilor] locul lui Avraam drept loc de Rugăciune. Și am încheiat un legământ cu Avraam şi Ismail [spunând]: „Curăţaţi Casa Mea pentru cei care fac tauaf[23] şi pentru cei care se retrag pioşi în ea şi pentru cei care fac Rugăciunea şi se prosternează!”","[23] O formă de adorare specifică reprezentând înconjurarea Kabei"
133,2,126,"Şi [spune] când Avraam a spus: „Doamne, fă-l un oraş al păcii şi hrăneşte poporul lui cu roade, pe aceia dintre ei care cred în Allah şi în Ziua Judecății!” [Allah] a Spus: „Iar cel care nu va crede, va avea parte de bucurie pentru puţin timp[24], apoi îl voi supune la chinurile Iadului și ce soartă cumplită va avea!”","[24] În timpul vieții"
134,2,127,"Şi [spune] când Avraam a ridicat temeliile Casei și Ismail [spunând]: „Doamne, primeşte [acest lucru] de la noi! Cu adevărat Tu eşti As-Samiʻ [Cel care Aude totul], Al-‘Alim [Atoateștiutor].",""
135,2,128,"Doamne, fă-ne pe noi musulmani [supuşi Ţie] şi fă dintre urmaşii noştri o comunitate musulmană [supusă Ţie]! Şi arată-ne ritualurile [de la Hajj și Umrah] şi ne iartă pre noi. Cu adevărat Tu eşti At-Tauuab [Iertător], Ar-Rahim [Îndurător]!",""
136,2,129,"Doamne, trimite-le lor un Mesager dintre ei, care să le recite Versetele Tale şi să îi înveţe Cartea şi Înţelepciunea şi să îi purifice pe ei. Cu adevărat, Tu eşti Al-Aziz [Atotputernic], Al-Hakim [Înțelept]!»",""
137,2,130,"Şi cine este împotriva religiei lui Avraam, în afară de cel care se nesocoteşte pe sine însuşi? Noi l-am ales pe el în această lume şi, cu adevărat, el se va afla în Lumea de Apoi printre cei drepţi.",""
138,2,131,"Când i-a zis Domnul său: „Supune-te!”, el a răspuns: „M-am supus [acceptând Islamul] Stăpânului lumilor!”",""
139,2,132,"Şi Avraam și-a îndemnat fiii [să facă la fel], şi asemenea şi Iacob, [spunând]: „O, fiii mei, cu adevărat Allah a ales pentru voi această religie, așadar, să nu muriţi altfel decât musulmani!”",""
140,2,133,"Sau aţi fost voi martori când a venit moartea la Iacob, atunci când și-a întrebat fiii: „Pe cine veţi adora după moartea mea?” Ei au răspuns: „Îl vom adora pe Domnul tău şi pe Domnul părinţilor tăi Avraam, Ismail şi Isaac, pe Domnul cel Unic. Noi numai Lui îi vom fi supuşi [musulmani].”",""
141,2,134,"Acest neam a trecut. El va avea ceea ce şi-a agonisit, iar voi veţi avea ceea ce v-aţi agonisit, iar voi nu veţi fi întrebaţi pentru ceea ce au făcut ei.",""
142,2,135,"Şi au spus: „Fiţi evrei sau creştini şi sunteţi pe calea cea bună” Spune: „Dimpotrivă, noi urmăm religia lui Avraam, cel întru dreptate și care nu a fost dintre politeişti!”",""
143,2,136,"Spuneţi [o, credincioșilor]: „Noi credem în Allah şi în ceea ce ne-a fost trimis nouă şi ceea ce i-a fost trimis lui Avraam, lui Ismail, lui Isaac, lui Iacob şi Urmașilor [al-Asbat][25] și în ceea ce le-a fost dat lui Moise şi lui Iisus şi în ceea ce le-a fost dat Profeţilor de către Domnul lor. Noi nu facem nicio deosebire între ei! Noi Lui Îi suntem supuşi [musulmani]!»","[25] Cele douăsprezece triburi ale lui Israel descendente de la Iacob"
144,2,137,"Dacă ei cred în ceea ce credeţi voi, atunci ei vor fi pe calea cea bună călăuziți, dar dacă ei se vor abate, vor fi într-o disensiune, iar Allah te va ajuta împotriva lor, căci El este As-Samiʻ [Cel care Aude totul], Al-‘Alim [Atoateștiutorul]",""
145,2,138,"[Și spuneți: „Aceasta este] religia lui Allah! Şi cine este mai bun decât Allah în rânduirea religiei? Noi Lui Îi suntem slujitori.”",""
146,2,139,"Spune [o, Mohammed]: „Vă certați cu noi în legătură cu Allah când El este Domnul nostru şi Domnul vostru? Faptele noastre sunt ale noastre, iar faptele voastre sunt ale voastre. Noi numai Lui Îi suntem devotaţi.”",""
147,2,140,"Sau vreți să spuneți că Avraam, Ismail, Isaac, Iacob şi urmașii lor au fost evrei sau creştini? Spune: „Voi sunteţi mai ştiutori sau Allah? Şi cine este mai nelegiuit decât acela care ascunde mărturia[26] ce o are de la Allah?” Și Allah nu este neștiutor a ceea ce faceţi voi.","[26] Mărturiile din Scripturile anterioare ce confirmă religia lui Allah (Islamul) și venirea profetului Mohammed (pacea și binecuvântarea lui Allah fie asupra sa)"
148,2,141,"Acest neam a trecut. El va avea ceea ce şi-a agonisit, iar voi veţi avea ceea ce v-aţi agonisit, iar voi nu veţi fi întrebaţi pentru ceea ce au făcut ei.",""
149,2,142,"Oamenii nechibzuiți vor spune: „Ce i-a îndepărtat de la Qibla[27] lor pe care o avuseseră mai înainte[28]?” Spune: „Ale lui Allah sunt Răsăritul şi Apusul. El îl călăuzeşte pe acela pe care Voieşte El pe calea cea dreaptă.”","[27] Direcţia înspre care se îndreaptă musulmanii în timpul Rugăciunii
[28] Înainte de porunca din v. 144 care îi cerea Profetului (pacea și binecuvântarea lui Allah fie asupra sa) și celor care îl urmau să se îndrepte pentru Rugăciune înspre Ka’bah (Mecca), ei se îndreptau înspre Ierusalim, către nord. Concluziile acestei schimbări sunt menționate în Versetele ce urmează."
150,2,143,"Astfel Noi am făcut din voi o comunitate moderată [dreaptă], pentru ca voi să fiţi martori în legătură cu oamenii şi pentru ca Profetul să fie martor în legătură cu voi. Şi nu am schimbat Qibla pe care ai avut-o decât pentru a-l şti pe cel care-l urmează pe Profet şi pe cel care se întoarce pe călcâiele sale. Cu adevărat, va fi lucru greu, mai puţin pentru cei pe care i-a călăuzit Allah. Iar Allah nu va lăsa niciodată să fie în deşert credința voastră [rugăciunile voastre anterioare]. Cu adevărat Allah este faţă de oameni Ar-Ra’uf [Cel plin de compasiune], Ar-Rahim [ Îndurător].",""
151,2,144,"Într-adevăr Noi am văzut îndreptarea feţei tale [o, Mohammed] către Cer și, cu siguranță, te vom îndrepta către o Qibla care îţi va plăcea. Aşadar, îndreaptă-ţi faţa către al-Masjid al-Haram[29]. Şi oriunde aţi fi [credincioșilor] îndreptaţi-vă feţele voastre către ea [în Rugăciune]! Iar cei cărora le-a fost dată Scriptura [evreilor și creștinilor] ştiu că acesta este adevărul de la Domnul lor. Şi Allah nu este neștiutor a ceea ce fac ei.","[29] Moscheea cea Sfântă din Mecca, unde se află Ka’bah"
152,2,145,"Dacă tu ai aduce celor cărora li s-a dat Scriptura toate semnele, ei nu ar urma Qibla ta şi nici tu nu ai urma Qibla lor. Şi nici nu ar urma unii Qibla altora. Iar dacă tu ai urma dorințele lor, după ştiinţa ce ai primit-o, atunci tu ai fi dintre nelegiuiţi.",""
153,2,146,"Cei cărora le-am dat Scriptura, îl cunosc [pe Mohammed] aşa cum își cunosc fiii. Dar cu adevărat o parte dintre ei ascund adevărul, cu toate că îl cunosc.",""
154,2,147,"Adevărul este de la Domnul tău. Deci nu fi dintre aceia care se îndoiesc!",""
155,2,148,"Fiecare [în religie] are o direcţie înspre care se îndreaptă [în Rugăciune]. Voi însă întreceţi-vă la faptele bune. Oriunde v-aţi afla, Allah vă va aduce pe toţi [la judecată], căci Allah este peste toate cu Putere.",""
156,2,149,"Şi de oriunde ai pleca [pentru Rugăciune, o, Mohammed,] îndreaptă-ţi faţa către al-Masjid al-Haram. Cu adevărat, este Adevărul de la Domnul tău și Allah nu este neștiutor a ceea ce voi faceți.",""
157,2,150,"Şi de oriunde ai pleca [pentru Rugăciune], îndreaptă-ţi faţa către al-Masjid al-Haram. Oriunde v-aţi afla, îndreptaţi-vă feţele către ea, pentru ca oamenii să nu aibă un motiv împotriva voastră, cu excepția celor care sunt nelegiuiţi. Şi nu vă temeţi de ei, ci temeţi-vă numai de Mine, pentru ca Eu să Îmi împlinesc Harul Meu asupra voastră şi poate că veţi fi bine călăuziţi,",""
158,2,151,"Așa cum Noi v-am trimis un Mesager dintre voi, care să vă citească Versetele Noastre, să vă purifice şi să vă înveţe Cartea şi Înţelepciunea[30] şi să vă înveţe ceea ce nu ştiaţi!","[30] Înțelepciunea transmisă de către profetul Mohammed (pacea și binecuvântarea lui Allah fie asupra sa) este Sunnah (Tradițiile) lui"
159,2,152,"Pomeniţi-Mă pe Mine şi o să vă pomenesc și Eu! Şi fiţi recunoscători față de Mine și nu fiţi fără credinţă faţă de Mine!",""
160,2,153,"O, voi, cei care credeţi! Căutaţi ajutor întru răbdare şi Rugăciune. Cu adevărat Allah este cu cei răbdători!",""
161,2,154,"Nu spuneţi despre cei care sunt ucişi pe calea lui Allah: „Ei sunt morţi.” Dimpotrivă ei sunt vii, dar voi nu vă daţi seama!",""
162,2,155,"Și, cu siguranță, vă vom încerca cu puţină spaimă, foamete, pierderea bunurilor, vieților și a roadelor, dar binevesteşte celor răbdători,",""
163,2,156,"Care, dacă s-a abătut asupra lor vreo nenorocire, spun: „Cu adevărat noi suntem ai lui Allah şi la El ne vom întoarce.”",""
164,2,157,"Aceia sunt cei peste care se pogoară Binecuvântarea şi Îndurarea Domnului lor și aceia sunt cei călăuziţi.",""
165,2,158,"Cu adevărat As-Safa şi Al-Marua[31] sunt dintre rânduielile lui Allah. Iar cel care face Hajj [Pelerinajul mare] la Casă sau Umrah [Pelerinajul mic] - nu comite niciun păcat dacă merge între ele[32]. Iar acela care de bunăvoie face bine – atunci cu adevărat, Allah este Șakir [Mulțumitor], ‘Alim [Atoateștiutor].","[31] Locuri destinate ritualurilor de Hajj și Umrah
[32] Unii dintre credincioși s-au temut că aceasta ar putea fi o practică păgână, astfel, Allah confirmă că Sa`i (parcurgerea distanței dintre acestea) face parte din ritualurile religiei Sale"
166,2,159,"Cu adevărat, cei care ascund semnele limpezi şi Călăuzirea, pe care Noi le-am trimis, după ce le-am făcut clare în Scriptură, vor fi blestemați de Allah şi blestemați de cei care blesteamă[33],","[33] Dintre Îngeri și credincioși"
167,2,160,"Cu excepția celor care se căiesc, se îndreaptă şi dezvăluie [adevărul]. Pe aceia îi voi ierta, căci Eu sunt At-Tauuab [Iertător], Ar-Rahim [Îndurător].",""
168,2,161,"Cu adevărat, cei care nu cred şi mor necredincioşi - peste aceia se va abate blestemul lui Allah, al Îngerilor şi al tuturor oamenilor,",""
169,2,162,"Și vor rămâne veşnic în el [în Iad]. Pedeapsa nu le va fi uşurată, şi nici nu vor fi păsuiţi.",""
170,2,163,"Și Domnul vostru este un Domn Unic. Nu există altă divinitate în afară de El, Ar-Rahman [Cel Milostiv], Ar-Rahim [ Îndurător].",""
171,2,164,"Cu adevărat, în facerea Cerurilor şi a Pământului, în schimbarea nopţii şi zilei, în corăbiile care plutesc pe mări cu ceea ce le foloseşte oamenilor, în apa trimisă de Allah din Cer, cu care a înviat Pământul, după ce a fost mort, şi a răspândit pe el vietăţile, în schimbarea vânturilor şi norilor supuşi dintre Cer şi Pământ sunt semne pentru nişte oameni care pricep.",""
172,2,165,"Dar printre oameni sunt unii care Îi fac semeni lui Allah, iubindu-i așa cum Îl iubesc pe Allah. Dar cei care cred sunt mai stăruitori în iubirea pentru Allah. Şi dacă cei care sunt nelegiuiţi s-ar gândi [la aceasta], când vor vedea pedeapsa, [ar fi siguri] că toată Puterea este a lui Allah şi că Allah este aspru la pedeapsă!",""
173,2,166,"Atunci când cei care sunt urmaţi se vor lepăda de aceia care urmează şi vor vedea [cu toții] pedeapsa şi se vor rupe legăturile între ei,",""
174,2,167,"Cei care i-au urmat vor spune: „O, de-ar fi pentru noi întoarcere [la viaţa lumească] pentru ca noi să ne lepădăm de ei, aşa cum ei s-au lepădat de noi.” Astfel le va arăta Allah faptele lor ca regrete [revărsate] asupra lor. Dar ei nu vor mai putea ieşi afară din Foc!",""
175,2,168,"O, oameni, mâncaţi din ceea ce se află pe Pământ şi este îngăduit şi bun şi nu urmaţi paşii lui Şeitan. Cu adevărat el vă este duşman mărturisit.",""
176,2,169,"El vă porunceşte numai răul şi ticăloşia şi să spuneţi despre Allah ceea ce nu ştiţi.",""
177,2,170,"Iar atunci când li se spune: „Urmaţi ceea ce a trimis Allah!”, ei spun: „Dimpotrivă noi urmăm ce au urmat și părinţii noştri.” Chiar dacă părinţii lor au fost neştiutori şi nu au fost călăuziţi?",""
178,2,171,"Exemplul celor care nu cred este precum cel care strigă la ceea ce nu aude decât o chemare şi o strigare - [pentru că ei sunt] surzi, muţi, orbi - și ei nu pricep!",""
179,2,172,"O, voi cei care credeţi! Mâncaţi din bunătăţile pe care Noi vi le-am dăruit şi fiți recunoscători lui Allah dacă numai pe El voi Îl adoraţi!",""
180,2,173,"El v-a oprit vouă doar mortăciunea[34], sângele, carnea de porc şi ceea ce a fost menit altcuiva decât lui Allah. Dar cel care este forțat, fără să poftească şi fără să întreacă măsura, acela nu va avea păcat. Cu adevărat Allah este Al-Ghafur [Iertător], Ar-Rahim [ Îndurător].","[34] Animalele care nu au fost sacrificate său vânate în mod special pentru mâncare"
181,2,174,"Cu adevărat, cei care ascund ceea ce a pogorât Allah din Scriptură şi obţin prin aceasta un preţ de nimic, nu înghit în burţile lor decât Focul. Şi Allah nu le va Vorbi în Ziua Învierii şi nu-i va purifica. Și ei vor primi o pedeapsă dureroasă.",""
182,2,175,"Aceştia sunt cei care au schimbat Calea cea Dreaptă cu rătăcirea şi iertarea cu pedeapsa. Şi cât vor avea de îndurat în Foc!",""
183,2,176,"Şi aceasta pentru că Allah a pogorât Cartea cu Adevărul. Cu adevărat, cei care sunt în neînţelegere asupra Cărţii se află departe, în dezbinare.",""
184,2,177,"Cuvioşia nu stă în a vă întoarce feţele înspre Răsărit sau înspre Apus, ci cuvioşia [adevărată] se află în cei care cred în Allah şi în Ziua Judecății, în Îngeri, în Carte şi în Profeţi, care dau din averea lor, în pofida iubirii pentru ea, rudelor, orfanilor, sărmanilor, călătorului, celui care cere [ajutor] și pentru eliberarea sclavilor, în cei care îndeplinesc Rugăciunea și dau Zakat, care îşi ţin legământul atunci când s-au legat, în cei care sunt răbdători la nenorocire, la rău şi în momentele de primejdie. Aceştia sunt cei drepţi, aceştia sunt cei evlavioşi!",""
185,2,178,"O, voi cei care credeţi, v-a fost prescris talionul pentru cei ucişi: liber pentru liber, sclav pentru sclav, femeie pentru femeie. Dar cel care îl iartă pe ucigașul fratelui său [de la a fi ucis], ar trebui să primească o plată potrivită și să fie tratat cu bunăvoință [din partea lui]. Aceasta este o uşurare de la Domnul vostru şi o Îndurare. Iar cel care încalcă legea după aceea va avea parte de pedeapsă dureroasă.",""
